age,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,exercise_frequency,mental_health_rating,diet_quality_ord,internet_quality_ord,parental_education_level_ord,gender_Male,gender_Other,part_time_job_Yes,extracurricular_participation_Yes,study_attendance_interaction,total_social_hours,social_to_study_ratio,sleep_study_ratio,exam_score
-1.0828172409838142,0.2383262857733954,1.1900128766902105,-0.7628097438575042,-0.7378430389881496,-0.7098433332572212,0.4732242886796625,1.2515471731800376,-0.2661749954437323,-1.7687999628849,-0.6814062171758669,False,False,False,False,0.0156002293439133,0.3594729873477455,-0.1397859370468697,-0.5465471354490216,71.5
-0.6493435656500216,-0.034124455322227,-0.3460381652906993,-1.2281078674743788,0.0711370230904082,-0.3019342807016411,0.4732242886796625,-1.2079784338554094,1.1129700586688698,-0.392301937293538,0.4676767797480234,True,False,True,False,-0.0171008097353049,-1.0789192723944476,-0.7181543384321565,-0.3179245844395762,64.2
0.6510774603513558,-0.034124455322227,-0.3460381652906993,2.8665156203541176,1.3697629122165154,0.5954656349206358,0.967195362458016,1.2515471731800376,1.1129700586688698,-1.7687999628849,-1.8304892140997573,True,False,False,False,0.3091455380877391,1.6727876592862694,0.621225117407455,-0.0551792646227505,75.9
1.5180248110189407,-0.5109132522395666,-0.2607019962917599,-0.2975116202406296,-1.823579438093584,1.656029171565144,-0.0207467850986907,0.5488255711699098,1.1129700586688698,0.984196088297824,-0.6814062171758669,False,False,False,True,-0.8514357320368606,-0.3909925394742683,-0.175833829099969,0.6293414370052944,74.7
-1.0828172409838142,-0.3065751964178495,-0.2607019962917599,0.6330846269931194,0.4117602071234857,-0.7098433332572212,0.4732242886796625,1.2515471731800376,1.1129700586688698,0.984196088297824,-0.6814062171758669,False,True,False,False,-0.2004711223290534,0.2343953995440764,0.0606755114435382,-0.3068554911435232,66.9
-1.5162909163176066,0.6470023974168293,-0.9433913482832756,-0.2975116202406296,-0.9720214780108906,1.248120119009564,-0.514717858877044,-1.2079784338554094,1.1129700586688698,0.984196088297824,1.6167597766719135,True,False,False,True,0.2938646787049268,-0.8913028906889443,-0.7873371615643681,-0.2115235871583822,83.7
0.2176037850175633,0.578889712142924,-1.882089207271609,0.2608461280996199,1.6890971472475254,-0.791425143768337,0.4732242886796625,-0.5052568318452817,-0.2661749954437323,0.984196088297824,0.4676767797480234,False,False,False,False,1.0770087220740614,-1.2039968601981166,-0.9007969915011946,-0.6801946466112596,84.5
1.0845511356851485,0.578889712142924,0.1659788487029373,-0.7628097438575042,-0.461086701961275,-0.3019342807016411,1.4611664362363692,-0.8566176328503455,-0.2661749954437323,-0.392301937293538,-1.8304892140997573,False,False,False,False,0.397927331101879,-0.3909925394742683,-0.5710255345709873,-0.5607649557854298,85.4
-0.2158698903162291,1.6686926765254138,-0.3460381652906993,1.098382750609994,0.2733820386100484,-1.1177523858128011,-0.514717858877044,-0.8566176328503455,1.1129700586688698,0.984196088297824,-0.6814062171758669,True,False,False,False,1.6897711833248374,0.484550575151414,-0.5115941950802685,-0.9918492683853296,85.3
0.2176037850175633,0.5107770268690179,0.5926596936976345,0.912263501163244,-0.0885300944250967,-1.7704068699017297,-0.514717858877044,0.1974647701648459,-1.6453200495563345,-1.7687999628849,-0.6814062171758669,True,False,False,False,0.4519451690201207,1.0473997202679246,0.0411336721252904,-0.9029047304468476,67.5
1.0845511356851485,0.2383262857733954,-0.0900296582938812,0.6330846269931194,-1.323289136545001,1.166538308498448,-0.514717858877044,-1.559339234860473,-0.2661749954437323,-0.392301937293538,0.4676767797480234,True,False,False,False,-0.1482869875367493,0.3594729873477455,-0.1397859370468697,-0.0420176252256184,74.4
-1.0828172409838142,0.3745516563212065,-0.5167105032885784,0.7261442517164944,1.6890971472475254,1.166538308498448,1.4611664362363692,0.9001863721749737,-0.2661749954437323,0.984196088297824,0.4676767797480234,True,False,False,False,0.8477958313318753,0.1093178117404074,-0.300941219166609,-0.1099764168840134,91.9
-0.2158698903162291,1.1919038796080743,0.1659788487029373,0.5400250022697445,0.1775817681007448,-0.8730069542794527,0.4732242886796625,0.1974647701648459,1.1129700586688698,0.984196088297824,-0.6814062171758669,False,False,True,False,1.189628655725388,0.484550575151414,-0.4007040128597811,-0.8536520547154407,81.0
1.5180248110189407,1.5324673059776024,-1.0287275172822148,0.3539057528229948,0.5288494266348555,1.166538308498448,0.967195362458016,-1.559339234860473,1.1129700586688698,-0.392301937293538,-0.6814062171758669,False,False,True,True,1.6636409137802275,-0.5160701272779373,-0.8045514757907946,-0.5262240157916849,99.0
1.0845511356851485,-0.9195893638830002,3.152744763665817,1.098382750609994,0.2414486151069477,0.3507202033872877,-1.0086889326553974,-0.5052568318452817,1.1129700586688698,0.984196088297824,-1.8304892140997573,False,False,False,False,-0.832487466402173,3.048641125126627,2.428626371736476,0.5427156250740593,46.7
-0.2158698903162291,0.1021009152255843,-1.1140636862811544,1.3775616247801186,0.4649825796286541,1.003374687476216,0.967195362458016,1.2515471731800376,-1.6453200495563345,0.984196088297824,-1.8304892140997573,False,False,False,False,0.2170783603062945,0.1093178117404074,-0.1980761454731585,-0.0140141371466135,82.7
1.5180248110189407,0.5107770268690179,-0.4313743342896389,0.912263501163244,-0.6101093449757453,1.3297019295206796,0.967195362458016,-0.8566176328503455,1.1129700586688698,-1.7687999628849,-0.6814062171758669,True,False,True,True,0.2909613154221924,0.2969341934459107,-0.2690142293126984,-0.132245216061305,82.8
-0.6493435656500216,0.0339882299516786,1.27534904568915,-1.2281078674743788,-0.1949748394354334,-1.444079627857265,-1.0086889326553974,-1.559339234860473,1.1129700586688698,-1.7687999628849,-0.6814062171758669,False,False,False,False,-0.0210738331748364,0.1093178117404074,-0.1695646304820386,-0.6767329164423947,53.2
-0.2158698903162291,-0.2384625111439438,-1.1140636862811544,2.4012174967372437,-0.2801306354437024,0.7586292559428679,-0.0207467850986907,1.2515471731800376,1.1129700586688698,-0.392301937293538,0.4676767797480234,False,False,False,False,-0.2921562786259276,0.797244544660587,0.3168206956257256,0.1188468562948871,77.9
0.2176037850175633,-0.7152513080612833,-0.5167105032885784,1.284502000056744,-0.0991745689261298,0.0243929613428233,0.967195362458016,-0.8566176328503455,-0.2661749954437323,-0.392301937293538,1.6167597766719135,False,False,True,False,-0.6955709663321744,0.484550575151414,0.4864174449041173,0.2212151627170262,60.1
0.2176037850175633,0.2383262857733954,-0.0900296582938812,-0.0183327460705049,1.6890971472475254,-0.2203524701905246,-0.514717858877044,-0.8566176328503455,-1.6453200495563345,-0.392301937293538,-0.6814062171758669,False,False,False,False,0.6949872375037516,-0.0782985699650959,-0.3354744939065534,-0.4149307414776991,68.4
-1.0828172409838142,0.7151150826907346,-1.1140636862811544,-1.2281078674743788,0.9226949831731012,1.4112837400317952,0.4732242886796625,-0.5052568318452817,1.1129700586688698,0.984196088297824,1.6167597766719135,False,False,False,False,0.9767662845228116,-1.641768417510958,-1.093767651737827,-0.2010541012742999,93.0
1.5180248110189407,-0.7833639933351891,0.0806426797039977,-0.2975116202406296,0.2520930896079807,-0.6282615227461047,-0.0207467850986907,-0.5052568318452817,1.1129700586688698,0.984196088297824,-0.6814062171758669,True,False,False,False,-0.6986271382087369,-0.1408373638669307,0.142235806662674,0.0270164637691439,58.9
-0.2158698903162291,0.3745516563212065,1.787366059682786,1.4706212495034936,0.1243593955955765,-0.791425143768337,0.967195362458016,1.6029079741851011,-1.6453200495563345,0.984196088297824,0.4676767797480234,False,False,False,False,0.3873071338308245,2.298175598304614,0.6391312598652041,-0.615796283911057,81.6
-1.5162909163176066,-1.4644908460742454,-1.3700721932779727,0.7261442517164944,-0.1204635179281974,-1.688825059390613,-0.0207467850986907,0.9001863721749737,-1.6453200495563345,0.984196088297824,0.4676767797480234,True,False,True,False,-1.3969624120032624,-0.5160701272779373,0.4880481828779487,0.1956230861114916,51.0
1.5180248110189407,-1.192040104978623,-0.0900296582938812,1.3775616247801186,0.9120505086720684,1.8191927925873757,-0.0207467850986907,1.6029079741851011,-0.2661749954437323,0.984196088297824,0.4676767797480234,False,False,True,False,-1.0098982438366249,0.8597833385624207,1.2789561001858356,1.564799184507611,53.3
1.5180248110189407,0.6470023974168293,0.7633320316955131,-1.321167492197754,-0.4823756509633426,-0.3019342807016411,0.967195362458016,1.6029079741851011,-0.2661749954437323,-1.7687999628849,-0.6814062171758669,False,False,False,False,0.4520215733170347,-0.328453745572434,-0.5631848146160032,-0.5828413531805073,98.8
-0.6493435656500216,0.7151150826907346,0.4219873556997554,1.6567404989502434,-0.1523969414312981,1.003374687476216,0.967195362458016,-1.559339234860473,1.1129700586688698,0.984196088297824,1.6167597766719135,True,False,False,True,0.6217919210600804,1.4226324836789312,0.1048247590277346,-0.2970243885450556,66.0
1.0845511356851485,1.464354620703697,-1.3700721932779727,-0.5766904944107545,0.53949390113589,-0.546679712234989,0.967195362458016,0.5488255711699098,-1.6453200495563345,-0.392301937293538,0.4676767797480234,False,False,False,False,1.5999197301539008,-1.39161324190362,-1.0802592998650502,-0.8444847436925627,100.0
1.5180248110189407,-1.0558147344308115,1.104676707691271,-0.5766904944107545,-0.30141958444577,0.1875565823650555,-1.0086889326553974,0.5488255711699098,1.1129700586688698,0.984196088297824,0.4676767797480234,True,False,False,True,-1.0424464743220152,0.4220117812495798,0.7734273282983201,0.6255699730844788,40.4
0.2176037850175633,0.5107770268690179,-1.284736024279033,0.1677865033762448,-0.6846206664829814,-1.5256614383683815,-1.5026600064337508,0.9001863721749737,-0.2661749954437323,-0.392301937293538,0.4676767797480234,False,False,True,False,0.2679636220510599,-0.8287640967871097,-0.734236081469682,-0.8420631898374628,72.6
-0.6493435656500216,0.5107770268690179,0.1659788487029373,0.7261442517164944,0.8268947126637992,-1.199334196323917,-0.0207467850986907,-1.559339234860473,1.1129700586688698,0.984196088297824,0.4676767797480234,False,False,True,False,0.7344882590083217,0.6096281629550837,-0.1397859370468694,-0.760941135691616,58.4
-1.5162909163176066,-0.579025937513472,-0.0046934892949417,-0.3905712449640047,1.2526736927051458,0.1059747718539391,1.4611664362363692,-1.2079784338554094,1.1129700586688698,-0.392301937293538,1.6167597766719135,True,False,False,False,-0.3064438821488572,-0.2659149516705995,-0.0657416182350977,0.1423638996621349,52.2
-1.5162909163176066,-1.192040104978623,0.4219873556997554,0.1677865033762448,-0.3227085334478377,-1.280916006835033,-1.0086889326553974,1.6029079741851011,1.1129700586688698,-0.392301937293538,-0.6814062171758669,False,False,False,False,-1.169430415793186,0.4220117812495798,0.9365011256813895,0.1060508179921196,47.5
-1.5162909163176066,-1.0558147344308115,1.104676707691271,-1.414227116921129,-0.6101093449757453,0.9217928769650994,1.4611664362363692,-0.1538960308402178,-0.2661749954437323,-1.7687999628849,1.6167597766719135,True,False,False,False,-1.0867609665321711,-0.1408373638669307,0.3624813588929843,0.9480301383142188,58.5
-1.0828172409838142,1.055678509060263,-0.0046934892949417,0.5400250022697445,0.6565831206472597,-1.199334196323917,-1.5026600064337508,0.1974647701648459,-1.6453200495563345,0.984196088297824,1.6167597766719135,False,False,False,False,1.2338667436386297,0.3594729873477455,-0.4092587038700404,-0.8939281097012006,79.3
-1.0828172409838142,-0.8514766786090948,-0.1753658272928207,-0.1113923707938799,0.4436936306265864,-0.2203524701905246,0.4732242886796625,-0.5052568318452817,1.1129700586688698,0.984196088297824,0.4676767797480234,True,False,False,False,-0.7330854761169787,-0.203376157768765,0.1507819201084179,0.2444806869038767,58.5
-1.0828172409838142,-1.3963781608003398,1.1900128766902105,0.8192038764398695,-0.5994648704747123,1.248120119009564,-1.5026600064337508,0.9001863721749737,1.1129700586688698,-1.7687999628849,-0.6814062171758669,False,False,False,True,-1.3851197459815827,1.4226324836789312,2.106718695702297,1.6646082832691973,42.3
-1.5162909163176066,0.3064389710473011,-0.9433913482832756,-0.4836308696873794,-0.3652864314519714,-1.3624978173461493,-0.514717858877044,0.9001863721749737,-0.2661749954437323,-1.7687999628849,-1.8304892140997573,True,False,False,False,0.1815503622412559,-1.0163804784926131,-0.7699030901350506,-0.7430942837795299,75.9
0.6510774603513558,-0.7833639933351891,1.360685214688089,-1.6934059910912531,-0.386575380454039,-0.3019342807016411,-1.0086889326553974,-0.8566176328503455,-0.2661749954437323,-0.392301937293538,0.4676767797480234,False,False,False,True,-0.808649325764986,-0.1408373638669307,0.142235806662674,0.1534714305259046,47.9
-1.5162909163176066,-0.7152513080612833,-0.6873828412864572,2.1220386225671177,0.7417389166555287,0.9217928769650994,0.967195362458016,0.5488255711699098,-1.6453200495563345,-0.392301937293538,-1.8304892140997573,False,False,False,False,-0.5446724799269022,0.9223221324642557,0.7603814245076742,0.5590305739100881,65.0
0.6510774603513558,0.9875658237863576,0.2513150177018764,-1.6934059910912531,0.8907615596700006,-0.3019342807016411,-0.0207467850986907,0.5488255711699098,-0.2661749954437323,-1.7687999628849,-0.6814062171758669,False,False,True,True,1.2489183901307002,-0.9538416845907788,-0.8703565493230218,-0.6821851414583567,83.5
0.2176037850175633,-0.1703498258700384,0.1659788487029373,0.0747268786528698,1.4974966062289197,1.4928655505429125,-0.0207467850986907,-1.559339234860473,-0.2661749954437323,-1.7687999628849,0.4676767797480234,True,False,False,False,0.1911773036524276,0.1718566056422416,-0.0442171069526058,0.299776886250297,66.1
0.6510774603513558,0.5107770268690179,1.27534904568915,-0.6697501191341293,0.454338105127621,-1.688825059390613,-0.514717858877044,-1.2079784338554094,1.1129700586688698,-0.392301937293538,-0.6814062171758669,False,False,True,True,0.6194997921526585,0.484550575151414,-0.1914772539532012,-0.8826242169103858,59.0
-1.5162909163176066,-0.034124455322227,-1.3700721932779727,-1.321167492197754,-0.5781759214726446,-0.1387706596794088,-0.0207467850986907,-0.1538960308402178,-0.2661749954437323,-0.392301937293538,-1.8304892140997573,False,False,False,True,-0.1802239836468272,-1.891923593118296,-1.113880086748405,-0.2701527081092442,72.9
0.6510774603513558,0.919453138512452,1.6166937216849078,1.005323125886619,1.0504286771855056,-0.7098433332572212,-0.514717858877044,-0.8566176328503455,-0.2661749954437323,0.984196088297824,0.4676767797480234,False,False,False,False,1.2344015737170284,1.8604040409917733,0.1852560726522656,-0.7547538603754077,69.4
0.6510774603513558,-0.3746878816917552,-0.0046934892949417,0.7261442517164944,-0.1098190434271643,-0.791425143768337,-1.5026600064337508,-0.5052568318452817,-0.2661749954437323,-0.392301937293538,0.4676767797480234,True,False,False,False,-0.3800212200770988,0.484550575151414,0.2369145349080209,-0.2970243885450558,51.3
1.0845511356851485,0.5107770268690179,0.1659788487029373,0.5400250022697445,-1.876801810598752,-1.199334196323917,0.967195362458016,-0.8566176328503455,-0.2661749954437323,-1.7687999628849,0.4676767797480234,True,False,True,False,-0.0999994718870622,0.484550575151414,-0.1914772539532012,-0.760941135691616,60.6
-0.6493435656500216,1.736805361799319,-0.8580551792843361,-1.321167492197754,0.53949390113589,0.4323020138984035,-1.0086889326553974,1.2515471731800376,-1.6453200495563345,-0.392301937293538,0.4676767797480234,False,False,False,False,1.872530261543273,-1.5166908297072892,-1.1430343130598952,-0.7152385699756463,100.0
-0.2158698903162291,1.055678509060263,0.0806426797039977,-0.0183327460705049,-0.0778856199240621,0.0243929613428233,1.4611664362363692,1.6029079741851011,-0.2661749954437323,-0.392301937293538,-0.6814062171758669,False,False,False,False,0.965000022798046,0.0467790178385731,-0.5215390233796948,-0.6296164988571512,100.0
-1.0828172409838142,1.055678509060263,0.0806426797039977,-0.8558693685808791,1.2633181672061788,0.4323020138984035,-1.5026600064337508,1.6029079741851011,-0.2661749954437323,-0.392301937293538,1.6167597766719135,True,False,False,False,1.4559740347678078,-0.5160701272779373,-0.7236435984970729,-0.5415126285758013,96.6
1.5180248110189407,-1.9412796429915848,-0.2607019962917599,-1.6934059910912531,1.0610731516865386,-0.3019342807016411,-0.514717858877044,0.1974647701648459,-0.2661749954437323,0.984196088297824,-0.6814062171758669,False,False,False,False,-1.7815052383717356,-1.3290744480017855,0.2631022682524787,2.081909673566508,48.7
-0.6493435656500216,-0.9195893638830002,0.8486682006944526,-0.0183327460705049,1.6890971472475254,-2.5862249750128896,1.4611664362363692,0.9001863721749737,1.1129700586688698,0.984196088297824,0.4676767797480234,True,False,False,False,-0.6038858100353,0.6096281629550832,0.7591583710273011,-0.6665099945374667,67.6
1.5180248110189407,0.4426643415951125,0.9340043696933922,-0.0183327460705049,1.6890971472475254,-0.3019342807016411,-0.0207467850986907,-0.1538960308402178,-0.2661749954437323,-1.7687999628849,-1.8304892140997573,False,False,True,False,0.9242001282459372,0.672166956856918,-0.0871005563538782,-0.5140648843727658,75.4
-1.0828172409838142,-0.1703498258700384,1.360685214688089,-1.041988618027629,-0.386575380454039,-0.6282615227461047,-1.5026600064337508,0.9001863721749737,-1.6453200495563345,0.984196088297824,1.6167597766719135,False,False,False,False,-0.2551001946226079,0.2969341934459107,0.0194954464435702,-0.3501428266158465,69.6
-1.0828172409838142,0.7832277679646407,0.5926596936976345,0.0747268786528698,-0.9507325290088228,-0.8730069542794527,-0.0207467850986907,0.1974647701648459,1.1129700586688698,0.984196088297824,-1.8304892140997573,False,False,False,False,0.4156531279859418,0.484550575151414,-0.2839775052592683,-0.7566715538944662,71.0
-0.2158698903162291,1.1919038796080743,-0.6020466722875177,0.1677865033762448,-0.0353077219199284,1.5744473610540282,-1.0086889326553974,-0.1538960308402178,1.1129700586688698,0.984196088297824,0.4676767797480234,False,False,False,False,1.1086401009964824,-0.328453745572434,-0.6833652616571018,-0.3418105226047416,91.5
-1.5162909163176066,-0.3065751964178495,-0.6873828412864572,1.005323125886619,-1.3445780855470688,-0.7098433332572212,-1.5026600064337508,-0.8566176328503455,1.1129700586688698,-0.392301937293538,0.4676767797480234,True,False,True,True,-0.5912791010444799,0.1718566056422416,0.0272652700284699,-0.3068554911435232,51.1
-1.5162909163176066,-0.3065751964178495,0.9340043696933922,-1.321167492197754,-0.4397977529592073,0.1059747718539391,-0.0207467850986907,-0.8566176328503455,-1.6453200495563345,0.984196088297824,0.4676767797480234,True,False,False,True,-0.3899537786759269,-0.203376157768765,-0.1731961784619374,-0.044692755184385,59.6
-0.6493435656500216,-2.077505013539396,-2.138097714268428,0.7261442517164944,0.2414486151069477,-0.546679712234989,0.967195362458016,0.9001863721749737,-1.6453200495563345,-1.7687999628849,1.6167597766719135,True,False,True,True,-1.954713779475914,-1.0789192723944476,0.864748654832839,2.3811864282241757,45.0
0.6510774603513558,-0.579025937513472,1.872702228681726,-0.1113923707938799,-1.770357065588415,-0.6282615227461047,-0.514717858877044,1.2515471731800376,-1.6453200495563345,0.984196088297824,1.6167597766719135,True,False,True,False,-0.8923120308858837,1.2975548958752627,0.8598123669120543,-0.1190902883619784,59.3
0.2176037850175633,0.3064389710473011,1.531357552685968,0.5400250022697445,0.0711370230904082,1.4928655505429125,-1.5026600064337508,-1.2079784338554094,1.1129700586688698,0.984196088297824,-0.6814062171758669,False,False,False,False,0.3068534091803171,1.4851712775807655,0.3259528282791771,0.0093127684231972,53.0
0.6510774603513558,-0.7152513080612833,-1.455408362276912,0.1677865033762448,0.5820717991400237,1.7376109820762595,0.4732242886796625,0.1974647701648459,-0.2661749954437323,0.984196088297824,-0.6814062171758669,False,False,False,False,-0.5733240912696754,-0.9538416845907788,-0.4137499166504267,0.8661354931765068,75.6
0.6510774603513558,0.2383262857733954,0.3366511867008159,0.1677865033762448,-0.5355980234685109,0.9217928769650994,-0.0207467850986907,0.5488255711699098,-0.2661749954437323,0.984196088297824,1.6167597766719135,False,False,False,False,0.0722158133572329,0.3594729873477455,-0.1397859370468697,-0.10782582221128,71.0
1.5180248110189407,-0.3065751964178495,1.104676707691271,0.2608461280996199,0.5714273246389907,-1.9335704909239615,0.967195362458016,-0.5052568318452817,-0.2661749954437323,-0.392301937293538,1.6167597766719135,False,False,False,True,-0.1649431242640148,0.9848609263660904,0.4615984084243529,-0.7000995950822312,54.1
1.5180248110189407,-0.034124455322227,-0.5167105032885784,-0.5766904944107545,1.188806845698943,0.0243929613428233,1.4611664362363692,1.6029079741851011,-1.6453200495563345,-0.392301937293538,0.4676767797480234,True,False,False,True,0.2636849814238724,-0.7662253028852752,-0.5659521275412918,-0.2223808317789123,92.6
-1.5162909163176066,1.1919038796080743,2.128710735678544,-0.0183327460705049,0.0817814975914427,-1.3624978173461493,-0.514717858877044,0.9001863721749737,-1.6453200495563345,-0.392301937293538,-0.6814062171758669,True,False,False,False,1.1531838060973807,1.5477100714826002,-0.0310700721248234,-0.9560203611375806,79.6
1.0845511356851485,-1.736941587169868,1.1900128766902105,-0.7628097438575042,-1.3978004580522372,2.2271018451429554,0.4732242886796625,-1.559339234860473,-1.6453200495563345,0.984196088297824,1.6167597766719135,False,False,False,True,-1.742309834054822,0.3594729873477455,1.8464529150789184,3.169422387674651,26.8
0.2176037850175633,0.7151150826907346,0.5926596936976345,-0.4836308696873794,0.0072701760842068,0.2691383928761713,0.967195362458016,-1.559339234860473,-1.6453200495563345,-0.392301937293538,-0.6814062171758669,False,False,False,True,0.6745108859307829,0.1093178117404074,-0.4088577027289345,-0.4697709056324165,77.6
1.0845511356851485,-0.6471386227873777,2.3847192426753625,-0.1113923707938799,-1.568112050068775,0.6770474454317514,0.967195362458016,1.6029079741851011,1.1129700586688698,-0.392301937293538,0.4676767797480234,False,False,True,False,-0.9061412086273288,1.6727876592862694,1.1539328555254824,0.4046250450566936,67.0
-1.5162909163176066,0.5107770268690179,-0.2607019962917599,-0.2044519955172546,-1.3339336110460358,2.3902654661651885,0.967195362458016,0.5488255711699098,1.1129700586688698,0.984196088297824,0.4676767797480234,False,False,False,False,0.067555151245475,-0.328453745572434,-0.5274708138443559,0.1314014599126965,88.0
0.6510774603513558,1.804918047073225,0.8486682006944526,0.4469653775463694,1.103651049690674,1.4112837400317952,0.967195362458016,0.9001863721749737,-0.2661749954437323,0.984196088297824,0.4676767797480234,False,False,False,False,2.1917474140502238,0.9223221324642557,-0.4061398061058835,-0.550812481549944,100.0
0.2176037850175633,-1.123927419704717,-1.1140636862811544,-0.8558693685808791,0.1243593955955765,-1.1177523858128011,-0.514717858877044,0.5488255711699098,-0.2661749954437323,0.984196088297824,0.4676767797480234,False,False,False,True,-1.0464959020584603,-1.39161324190362,-0.5176672882241896,0.1153169146941234,56.9
1.5180248110189407,1.055678509060263,-0.8580551792843361,1.284502000056744,-0.5888203959736793,0.4323020138984035,0.967195362458016,0.9001863721749737,-1.6453200495563345,-1.7687999628849,-0.6814062171758669,True,False,False,True,0.7779623039524228,0.2343953995440764,-0.4541708316739022,-0.5415126285758013,89.3
1.5180248110189407,-1.123927419704717,0.507323524698695,0.1677865033762448,0.9014060341710336,-0.9545887647905692,0.4732242886796625,0.1974647701648459,1.1129700586688698,-1.7687999628849,-1.8304892140997573,True,False,False,False,-0.940523142238657,0.484550575151414,0.8993877786907599,0.189445688310156,53.2
-1.5162909163176066,0.5107770268690179,0.7633320316955131,-1.1350482427510038,-2.589981602168008,0.1059747718539391,0.967195362458016,0.1974647701648459,-0.2661749954437323,-0.392301937293538,1.6167597766719135,True,False,False,True,-0.3201202512964745,-0.203376157768765,-0.4757794969380244,-0.4364529191082297,77.3
1.0845511356851485,3.167171752551337,-0.2607019962917599,-0.2975116202406296,-0.1098190434271643,-0.6282615227461047,-0.514717858877044,-0.1538960308402178,-1.6453200495563345,0.984196088297824,1.6167597766719135,True,False,False,True,2.921561258173341,-0.3909925394742683,-0.9587000065140237,-1.109016471279365,100.0
1.0845511356851485,-1.668828901895962,0.507323524698695,1.842859748396993,0.4436936306265864,0.2691383928761713,1.4611664362363692,0.1974647701648459,1.1129700586688698,-1.7687999628849,0.4676767797480234,True,False,False,False,-1.5426654062183782,1.6102488653844351,2.9912309727080664,1.7055556058380528,45.5
0.6510774603513558,0.2383262857733954,-0.2607019962917599,-1.5072867416445035,0.135003870096611,0.1875565823650555,-0.0207467850986907,0.1974647701648459,-1.6453200495563345,-0.392301937293538,1.6167597766719135,True,False,False,True,0.2599411708750833,-1.2039968601981164,-0.8386736401171679,-0.3052504131682635,84.9
0.2176037850175633,0.578889712142924,0.9340043696933922,-1.414227116921129,-0.8017098859943526,-0.8730069542794527,-0.514717858877044,-0.1538960308402178,-0.2661749954437323,0.984196088297824,-0.6814062171758669,False,False,False,True,0.2903500810468801,-0.2659149516705995,-0.5202914642740322,-0.7000995950822312,87.5
